ID,Title,Price,Brand,Rating,Reviews,Material,Color,AssemblyNeeded,MadeIn,Warranty Days,Image,Category/Class 
32606171,Madison Park Aeriela Tufted Cotton Chenille Damask Duvet Cover Setby Madison Park,73.02 EUR,Madison Park,4.3,719,"Chenille,
Cotton","Brown,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/79e16c44dc7bb2a41e052f18d0538f4fe0509b6f/Madison-Park-Aeriela-Tufted-Cotton-Chenille-Damask-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
16662937,Laura Ashley Ruffled Multicolor Garden Quiltby Laura Ashley,102.09 EUR,Laura Ashley,4.6,539,Cotton,White,No,China,0,https://ak1.ostkcdn.com/images/products/9481308/Laura-Ashley-Ruffled-Garden-Quilt-846a5e10-0679-40c3-a208-a0a33f0cf9a2_600.jpg,HomeItem/Bedding/BeddingSet
40222041,Anahita 100% Cotton Clipped Dot Stripe Jacquard 5-Piece Bedding Comforter Setby Swift Home,90.66 EUR,Swift Home,4.0,9,Cotton,"Blue,
Pink",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/825504d54c20f3475c95e52b4c3baf8ea90e047e/Swift-Home-Anahita-Cotton-Clipped-Dots-Stripes-Jacquard-5-Piece-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
17941995,Soft Essentials Oversized 3-piece Microfiber Duvet Cover Setby Soft Essentials,32.42 EUR,Soft Essentials,4.2,3620,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Orange,
Pink,
Purple,
Red,
White",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/0b31c2192e16b94cd8cf20615e5f8501af4a7ecb/Soft-Essentials-Ultra-Soft-3-piece-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
32745568,KASENTEX All Season Down Alternative Quilted Comforter Set Reversible Ultra Soft Duvet Insert Machine Washable,32.04 EUR,No Info,4.6,230,Microfiber,"Blue,
Green,
Grey,
Pink,
Purple,
Red,
Silver,
White,
Yellow",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/5889bed24546410ddc0e60cecb41b0b07f8f937b/KASENTEX-All-Season-Down-Alternative-Quilted-Comforter-Set-Reversible-Ultra-Soft-Duvet-Insert-Machine-Washable.jpg,HomeItem/Bedding/BeddingSet
21192716,Modern Threads Granada 8-Piece Printed Reversible Comforter Complete Bed Setby Modern Threads,47.48 EUR,Modern Threads,4.4,443,Microfiber,Blue,No,China,0,https://ak1.ostkcdn.com/images/products/14655455/Amraupur-Overseas-Granada-8-Piece-Printed-Reversible-Comforter-Complete-Bed-Set-5e709815-4234-4045-91f2-deaa2f5dc48f_600.jpg,HomeItem/Bedding/BeddingSet
33952430,Swift Home Extra Soft Reversible Crinkle Microfiber Duvet Cover Set (Comforter Not Included)by Swift Home,30.51 EUR,Swift Home,4.5,195,Microfiber,"Blue,
Brown,
Grey,
Pink,
Yellow",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/958945768b9e66005d1b29f8fb830723fa1cf238/Swift-Home-Extra-Soft-Reversible-Crinkle-Microfiber-Duvet-Cover-Set-%28Comforter-Not-Included%29.jpg,HomeItem/Bedding/BeddingSet
16437098,Becky Cameron Ultra-soft Deep Pocket Microfiber 4-piece Bed Sheet Setby Becky Cameron,20.12 EUR,Becky Cameron,4.5,27548,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Orange,
Pink,
Purple,
Red,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/8e807896d7ce67224f24fbbd484d126caf9ef41b/Becky-Cameron-Ultra-soft-Deep-Pocket-Microfiber-4-piece-Bed-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
23443634,Madison Park Pioneer 7-piece Herringbone Comforter Setby Madison Park,99.25 EUR,Madison Park,4.6,282,Microfiber,"Grey,
Red,
Yellow",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/4cdd2dc5270c578664376e1bc49402bd73134df9/Madison-Park-Pioneer-7-piece-Herringbone-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
22456139,Traditions by Waverly Maldives 3-Piece Quilt Collectionby Traditions by Waverly,73.86 EUR,Traditions by Waverly,4.2,714,Microfiber,Blue,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/af147329c576af96dbee6e5be179410a4d44b41d/Traditions-by-Waverly-Maldives-3-Piece-Quilt-Collection.jpg,HomeItem/Bedding/BeddingSet
11406140,Superior Egyptian Cotton 650 Thread Count Bed Sheet Setby Superior,60.54 EUR,Superior,4.3,3358,"Cotton,
EgyptianCotton","Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Pink,
Purple,
Red,
White",No,India,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e906b9f6fef5b062b2f30ba498535b4caf68779d/Superior-Egyptian-Cotton-650-Thread-Count-Deep-Pocket-Solid-Modern-Bed-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
19347471,Madison Park Melody 7 Piece Jacquard Comforter Setby Madison Park,112.12 EUR,Madison Park,4.4,353,Microfiber,"Blue,
Brown,
Grey,
Purple",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/6826c668ba94418727c74103aaf630be8b7baee6/Madison-Park-Melody-7-Piece-Jacquard-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
26004044,Vilano Ultra-soft Lightweight Pure Melody 3-piece Paisley Quilt Setby Southshore Fine Linens,47.47 EUR,Southshore Fine Linens,4.5,660,Microfiber,"Black,
Blue,
Green",No,China,365,https://ak1.ostkcdn.com/images/products/20102300/Southshore-Fine-Linens-Pure-Melody-Quilt-Set-e59d7222-f1a3-478c-8e7c-8e5afb597f20_600.jpg,HomeItem/Bedding/BeddingSet
36675837,Madison Park Signature Essence Gray Cotton Clip Jacquard Comforter Setby Madison Park Signature,259.28 EUR,Madison Park Signature,4.7,120,Cotton,Grey,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/3f8c1aa9378419024f0939ccac3e90942eb6834f/Madison-Park-Signature-Essence-Gray-Cotton-Clip-Jacquard-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
37416317,MarCielo 3-piece Printed Lightweight Bedspread Set,60.31 EUR,No Info,4.7,439,Microfiber,Green,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/72d027124d511d7eae13149a3c5c6e6ec76b5965/MarCielo-3-Piece-Printed-Quilt-Set-Lightweight-Bedspread-Set-By014.jpg,HomeItem/Bedding/BeddingSet
17226570,Becky Cameron Hotel Quality 3-Piece Oversized Duvet Cover Setby Becky Cameron,32.42 EUR,Becky Cameron,4.2,970,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Purple,
Red,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/85d8a2b8daa88be84b94a2731aab7254d45d2683/Becky-Cameron-Hotel-Quality-3-Piece-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
38777318,Sierra Tan/ Black Oversized Print Plush Coverlet Set by Woolrichby Woolrich,76.76 EUR,Woolrich,4.6,29,Microfiber,"Black,
Brown",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/8ce2d8eedf1c597c6ed4723b3e7d9467d56a55a7/Sierra-Tan--Black-Oversized-Print-Plush-Coverlet-Set-by-Woolrich.jpg,HomeItem/Bedding/BeddingSet
39620303,Madison Park Lafayette 7-piece Comforter Set..by Madison Park,72.81 EUR,Madison Park,4.2,2526,No Info,"Black,
Blue,
Brown,
Green,
Grey,
Off-White,
Pink,
Purple,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e1341e040dded43befbff2021311834b63c3ae20/Madison-Park-Lafayette-7-piece-Comforter-Set...jpg,HomeItem/Bedding/BeddingSet
16858061,Vilano Series Ultra Soft 3-piece Duvet Cover Setby Southshore Fine Linens,26.11 EUR,Southshore Fine Linens,4.4,1516,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Purple,
Red,
White",No,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/c78a6fc0b293dcbbc7828015aac9e5b76b2974cc/Vilano-Series-Ultra-Soft-3-piece-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
18016447,Swift Home Modern Pintuck Ultra-Soft Microfiber 3-Piece Bedding Comforter Setby Swift Home,42.56 EUR,Swift Home,4.4,371,Microfiber,"Blue,
Brown,
Grey,
Pink,
Silver,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/55ce466936c77e83cf74a97dfd14a4c412356e8c/Swift-Home-Modern-Pintuck-Ultra-Soft-Microfiber-3-Piece-Bedding-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
19347473,Madison Park Melody 6 Piece Reversible Jacquard Quilt Set with Throw Pillowsby Madison Park,84.41 EUR,Madison Park,4.5,256,Microfiber,"Blue,
Brown,
Grey,
Purple",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/de57cb96aedc07bbf735fa840367c887f1a2d6f7/Madison-Park-Melody-6-Piece-Reversible-Jacquard-Coverlet-Set.jpg,HomeItem/Bedding/BeddingSet
11446068,Superior Egyptian Cotton 1500 Thread Count Bed Sheet Setby Superior,128.21 EUR,Superior,4.4,2474,"Cotton,
EgyptianCotton","Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Pink,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/8f3eb42fc857f08a397c32f635543b58153d7f4a/%EF%BB%BFSuperior-Cowles-1500-Thread-Count-Egyptian-Cotton-Solid-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
37128721,Becky Cameron Premium  Forget Me Not Reversible Comforter Setby Becky Cameron,51.16 EUR,Becky Cameron,4.7,203,Microfiber,Blue,No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/2af0dce795b88bd69bfb26172ec79fb554f8c6fe/Becky-Cameron-Premium-Down-Alternative-Forget-Me-Not-Reversible-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
36842383,City Scene Sokal Cotton Blue Duvet Cover Setby City Scene,39.17 EUR,City Scene,4.6,14,Cotton,Blue,No,India,0,https://ak1.ostkcdn.com/images/products/is/images/direct/94a5ffc8375941e05e166dd471566d4330a62082/City-Scene-Sokal-Cotton-Blue-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
36209267,Capri Medallion Velvet Oversized Solid Quilt Set,54.99 EUR,No Info,4.8,190,"Microfiber,
Velvet","Blue,
Brown,
Gold,
Green,
Grey,
Purple,
Red",No,Imported,0,https://ak1.ostkcdn.com/images/products/is/images/direct/793965ad7e5d75804e210bb958bee66be3cc12ff/Capri-Medallion-Velvet-Oversized-Solid-Quilt-Set.jpg,HomeItem/Bedding/BeddingSet
39601524,Coma Inducer� Oversized Comforter - The Original Plush - White Sandby Byourbed,153.39 EUR,Byourbed,4.6,37,Microfiber,Brown,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/7766170b7b092041fad66cd20d590231e983c354/Coma-Inducer%C2%AE-Oversized-Comforter---The-Original-Plush---White-Sand.jpg,HomeItem/Bedding/BeddingSet
17610437,Soft Essentials Ultra-soft Deep Pocket 6-piece Microfiber Sheet Setby Soft Essentials,33.33 EUR,Soft Essentials,4.5,6833,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Orange,
Pink,
Purple,
Red,
White",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/2339f8df962a12d501410d4ce8b142b7df1cdb6b/Soft-Essentials-Ultra-soft-Deep-Pocket-6-piece-Bed-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
32471150,Intelligent Design Isabel Velvet Comforter Setby Intelligent Design,60.54 EUR,Intelligent Design,4.5,463,"Microfiber,
Velvet","Black,
Blue,
Green,
Grey,
Pink,
Purple",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/47a692f5ee8baf9809473359bbef41ac3e5c1573/Intelligent-Design-Isabel-Velvet-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
39032623,Chanasya French Toile Ultra Soft Duvet Cover Setby Chanasya,36.92 EUR,Chanasya,4.6,12,Microfiber,"Green,
Grey",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e0b7e801fd6ee9bf4292decfaddde20d27d96029/Chanasya-French-Toile-Ultra-Soft-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
34794775,Riverbrook Home Turin Crinkled Velvet 7-piece Comforter Set,122.59 EUR,No Info,4.6,437,Velvet,"Blue,
Pink,
Silver",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/2ffc65ea36d6a179de451b3411af39512c0eddc4/Riverbrook-Home-Turin-Velvet-7-Piece-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
27457631,Madison Park Virginia Cotton Chenille Medallion Fringe Coverlet Setby Madison Park,67.10 EUR,Madison Park,4.0,306,"Chenille,
Cotton","Brown,
Grey,
Off-White,
Pink,
White",No,India,0,https://ak1.ostkcdn.com/images/products/is/images/direct/4a8b148189a9108f3912a2941ac3bf19ea192ff2/Madison-Park-Virginia-Tufted-Cotton-Chenille-Medallion-Fringe-Coverlet-Set.jpg,HomeItem/Bedding/BeddingSet
24618803,VCNY Home Nina II Embossed Comforter Set,41.04 EUR,No Info,4.4,259,Microfiber,"Blue,
Brown,
Grey,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/63122a4e61a11418c38c3d1cdc24722baaf39840/VCNY-Home-Nina-II-Embossed-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
27160728,Madison Park Dillon 8 Piece Jacquard Comforter Setby Madison Park,154.59 EUR,Madison Park,4.5,449,Microfiber,"Blue,
Brown,
Green,
Silver",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/3bac7fad6b9b25a1438337b096a0327337a89f74/Madison-Park-Dillon-8-Piece-Jacquard-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
24401541,Venice Velvet Oversized Solid Duvet Cover Set,53.18 EUR,No Info,4.4,415,"Chenille,
Velvet","Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Purple,
Red,
Silver,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/9a9a2fb89789673b26ee941f1720b6c217c885c4/Venice-Velvet-Oversized-Solid-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
36930496,Blantyre Scalloped Edge White Cotton 3-piece Oversized Quilt Set,102.25 EUR,No Info,4.7,244,Cotton,"Off-White,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e38d2655e3e50002efaf66b3168d0f15c00500b2/Blantyre-Scalloped-Edge-White-Cotton-3-piece-Oversized-Quilt-Set.jpg,HomeItem/Bedding/BeddingSet
16692913,Vilano Series Extra Deep Pocket 6-piece Bed Sheet Setby Southshore Fine Linens,27.30 EUR,Southshore Fine Linens,4.6,10813,Microfiber,"Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Pink,
Purple,
Red,
White",No,China,365,https://ak1.ostkcdn.com/images/products/is/images/direct/a823aa95a8fa8482736d459a4111e72c25bdadc5/Vilano-Series-Extra-Deep-Pocket-6-piece-Bed-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
16119931,Madison Park Blaine 7 Piece Jacquard Comforter Setby Madison Park,97.19 EUR,Madison Park,4.4,963,Microfiber,"Blue,
Red",No,China,0,https://ak1.ostkcdn.com/images/products/8899881/Madison-Park-Trenton-7-piece-Comforter-Set-a822aba9-297f-4c23-99bc-a476d75e3bd5_600.jpg,HomeItem/Bedding/BeddingSet
29491051,Home Essential Stylish Extra Plush Extra Soft Floral Pintuck Bedding Comforter Setby Swift Home,45.16 EUR,Swift Home,4.5,115,Microfiber,"Blue,
Grey,
Pink,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/270dfddb43d6b6a2d24ee756781216d624a694cf/Home-Essential-Stylish-Extra-Plush-Extra-Soft-Floral-Pintuck-Bedding-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
15854488,Madison Park Jaxson 3 Piece Quilt Setby Madison Park,62.89 EUR,Madison Park,4.7,1413,Microfiber,"Black,
Blue,
Green,
Grey,
Off-White,
Orange,
Red,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/2a503896287e502b39d22ed533aedfdad64b433a/Madison-Park-Jaxson-Reversible-Coverlet-Set.jpg,HomeItem/Bedding/BeddingSet
17879762,Soft Dobby 8-piece Striped Down Alternative Bed-in-a-Bag Set w/ Sheetsby Sweet Home Collection,56.97 EUR,Sweet Home Collection,4.3,623,Microfiber,"Black,
Blue,
Brown,
Green,
Grey,
Pink,
Purple,
Red,
Silver,
White",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/f7690996a066b54b1c11dfed8ec5b41bd8560963/Soft-Dobby-8-piece-Striped-Down-Alternative-Bed-in-a-Bag-Set-w--Sheets.jpg,HomeItem/Bedding/BeddingSet
36046610,G.H. Bass & Co. Cable Knit Pinsonic Sherpa Comforter Set,89.35 EUR,No Info,3.9,158,Cotton,Off-White,No,Pakistan,0,https://ak1.ostkcdn.com/images/products/is/images/direct/443f545f743540c5d8ec1d4d0eac1cc80127d41f/G.H.-Bass-Cable-Knit-Pinsonic-Sherpa-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
14605962,Madison Park Teagan 7 Piece Comforter Setby Madison Park,91.01 EUR,Madison Park,4.5,658,Microfiber,"Black,
Blue,
Brown,
Green,
Purple,
Red",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/e38463301fbf667ec36e84d15d344e8ce52c16e8/Madison-Park-Kennedy-Natural-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
12453660,Pima Cotton Extra Deep Pocket 400 Thread Count Bed Sheet Set,38.38 EUR,No Info,4.3,2514,Cotton,"Black,
Blue,
Green,
Grey,
Off-White,
Purple,
White",No,Pakistan,30,https://ak1.ostkcdn.com/images/products/4509336/Pima-Cotton-Extra-Deep-Pocket-400-Thread-Count-Sheet-Set-6470c7ab-7ba2-4536-9479-25a6e11cb3a4_600.jpg,HomeItem/Bedding/BeddingSet
39032636,Chanasya Elegant Floral Print Ultra Soft Duvet Cover Setby Chanasya,36.92 EUR,Chanasya,4.5,10,Microfiber,"Black,
Blue,
Orange",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/7df58e64bcf2a4fafe636e8ca9b630bb9bf9ca41/Chanasya-Elegant-Floral-Print-Ultra-Soft-Duvet-Cover-Set.jpg,HomeItem/Bedding/BeddingSet
17766049,Swift Home Reversible Flannel and Sherpa Down Alternative Bedding Comforter Setby Swift Home,46.68 EUR,Swift Home,4.5,2562,Microfiber,"Black,
Blue,
Brown,
Grey,
Off-White,
Red",No,China,30,https://ak1.ostkcdn.com/images/products/is/images/direct/f9eb3841247ec99d4362a02b0649ddecb2ef1ad6/Swift-Home-Reversible-Imitation-Micro-mink-and-Sherpa-Down-Alternative-Bedding-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
28163003,Lush Decor Ruffle Skirt Bedspread Setby Lush Decor,50.33 EUR,Lush Decor,4.5,1369,Microfiber,"Blue,
Grey,
Off-White,
Pink,
Purple,
White",No,China,0,https://ak1.ostkcdn.com/images/products/22543761/Lush-Decor-Ruffle-Skirt-Bedspread-Set-167c0a5d-c9bb-48cf-bd6e-e76fdbd5fa75_600.jpg,HomeItem/Bedding/BeddingSet
40315306,Shatex 3 Piece All Season Bedding Comforter Set,69.11 EUR,No Info,0,0,Microfiber,White,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/c4c026fac77dc0172b1c116437d2b16f2cb08d6a/Shatex-3-Piece-All-Season-Bedding-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
16119944,Madison Park Rochelle 6 Piece Embroidered Quilt Set with Throw Pillowsby Madison Park,90.22 EUR,Madison Park,4.7,1035,"Cotton,
Microfiber","Blue,
Brown,
Yellow",No,China,0,https://ak1.ostkcdn.com/images/products/8899895/Madison-Park-Jocelyn-6-piece-Coverlet-Set-00a07d43-2620-4c2f-bee1-13aab8e865b7_600.jpg,HomeItem/Bedding/BeddingSet
33026067,1200 Thread Count Cotton Deep Pocket Luxury Hotel Stripe Sheet Set,44.31 EUR,No Info,4.2,423,"Cotton,
EgyptianCotton","Black,
Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Orange,
Purple,
Red,
Silver,
White",No,Pakistan,0,https://ak1.ostkcdn.com/images/products/is/images/direct/c2cd28b1aa60652214d3271d96fd8bf09294d636/1200-Thread-Count-Deep-Pocket-Luxury-Hotel-Stripe-Sheet-Set.jpg,HomeItem/Bedding/BeddingSet
15125656,VCNY Carmen 3-Piece Pintuck Duvet Cover Setby VCNY,46.85 EUR,VCNY,3.8,1461,Microfiber,"Blue,
Brown,
Grey,
Pink,
Purple,
Red,
White,
Yellow",No,China,0,https://ak1.ostkcdn.com/images/products/7722795/VCNY-Carmen-3-piece-Pintuck-Duvet-Cover-Set-3b06ef98-e73d-4480-ab2f-b230d73d13c2_600.jpg,HomeItem/Bedding/BeddingSet
24272655,BYB Charcoal Coma Inducer Comforterby Byourbed,108.26 EUR,Byourbed,4.7,400,Microfiber,Grey,No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/4a6ef341e04d387c1bc6f59fb44be62f48ae9fda/BYB-Charcoal-Coma-Inducer-Comforter.jpg,HomeItem/Bedding/BeddingSet
17365864,Nautica Cotton Percale Deep Pocket Bed Sheet Setsby Nautica,33.23 EUR,Nautica,4.5,1671,Cotton,"Black,
Blue,
Green,
Grey,
Off-White,
Pink,
Red,
White",No,India,0,https://ak1.ostkcdn.com/images/products/is/images/direct/c0def590370448b913f02033d78f70c473c1b6b3/Nautica-Cotton-Percale-Deep-Pocket-Sheet-Sets.jpg,HomeItem/Bedding/BeddingSet
19752498,Madison Park Marcella 7 Piece Cotton Printed Comforter Setby Madison Park,103.59 EUR,Madison Park,4.4,994,Cotton,"Black,
Blue",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/cd40da53b03e63436ddbbd435ac743336a16ae57/Madison-Park-Marcella-Indigo-Cotton-Printed-7-piece-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
23999728,Becky Cameron Oversized 3-piece Printed Duvet Cover Setby Becky Cameron,33.88 EUR,Becky Cameron,4.3,745,Microfiber,"Blue,
Green,
Grey,
Off-White,
Yellow",No,China,30,https://ak1.ostkcdn.com/images/products/17805590/Becky-Cameron-Premium-Ultra-Soft-3-Piece-Printed-Duvet-Cover-Set-bd831bfb-dde8-4315-a77b-0944118fa1ed_600.jpg,HomeItem/Bedding/BeddingSet
30759568,HULALA HOME Watercolor Paisley Quilt Set,85.47 EUR,No Info,4.2,83,Microfiber,Blue,No,China,0,https://ak1.ostkcdn.com/images/products/25430384/Watercolor-Paisley-3-Piece-Paisley-Quilt-Set-76741337-9732-48b9-a333-8ce6cdf42527_600.jpg,HomeItem/Bedding/BeddingSet
11712061,Grand Avenue Pandora Leaf Pattern Corded 6-Piece Comforter Set,68.80 EUR,No Info,3.8,220,"Cotton,
Microfiber","Blue,
Brown,
Gold",No,China,0,https://ak1.ostkcdn.com/images/products/is/images/direct/4957287451a7837f3c527fb9ec632e788fd13e7d/Grand-Avenue-Pandora-Leaf-Pattern-Corded-6-Piece-Comforter-Set.jpg,HomeItem/Bedding/BeddingSet
20967438,Lush Decor Ravello Pintuck 5-piece Comforter Set,40.88 EUR,No Info,4.3,616,Microfiber,"Blue,
Grey,
Off-White,
Pink,
Purple,
Red,
White",No,China,0,https://ak1.ostkcdn.com/images/products/20010171/Lush-Decor-Ravello-Pintuck-5-piece-Comforter-Set-c0432840-d965-4ea4-978e-9472b933c7a7_600.jpg,HomeItem/Bedding/BeddingSet
13855987,Egyptian Cotton 1000 Thread Count 4 Piece Bed Sheet Set by Superior,96.95 EUR,No Info,4.4,1373,EgyptianCotton,"Blue,
Brown,
Gold,
Green,
Grey,
Off-White,
Pink,
Purple,
Red,
White",No,India,0,https://ak1.ostkcdn.com/images/products/is/images/direct/fa0158562571340c6924e6e84ac336fde5f7684d/Egyptian-Cotton-1000-Thread-Count-4-Piece-Bed-Sheet-Set-by-Superior.jpg,HomeItem/Bedding/BeddingSet
